,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
43,0.11316162,0.04752353,0.17735651,0.015494765,0.027794624,0.02845551,0.029070953,0.01189455,-0.012490852,0.004749144,0.056658503,0.038174827,0.08234228,0.05319657,0.11009739,0.030102957
44,0.115129136,0.044883225,0.1827728,0.014935449,0.0104066795,0.01287671,0.031753145,0.015532929,-0.006799774,0.0046706926,0.0838501,0.027621917,0.08288703,0.052958194,0.1142747,0.029928818
45,0.11584781,0.044526245,0.1836976,0.016833516,0.005678636,0.022025535,0.035177767,0.012661979,-0.009887091,0.0055969907,0.07998857,0.032209434,0.08367361,0.052345075,0.11485015,0.031897474
46,0.11603518,0.04216676,0.18379775,0.015751457,0.0012429385,0.020773357,0.034884784,0.01770107,-0.01150378,0.006971771,0.08306651,0.03688373,0.08428121,0.052990697,0.11178602,0.028616782
47,0.11291568,0.04592419,0.18632469,0.019380448,-0.00901856,0.017800866,0.036646057,0.01885036,-0.009995515,0.0027168673,0.0902012,0.0280418,0.08274597,0.051137514,0.11482463,0.030553674
48,0.11337463,0.046687137,0.18582143,0.017636476,0.011408441,0.03906911,0.039695583,0.01615244,-0.011083509,0.0058824793,0.0904648,0.022550354,0.08258396,0.051772177,0.11471494,0.025808387
49,0.11449871,0.04603922,0.19011398,0.01970636,0.009693472,0.011505155,0.04304891,0.014634541,-0.0125458855,0.0054256893,0.07664406,0.027007088,0.084041715,0.05380119,0.116147384,0.02845268
50,0.11590233,0.046135917,0.18997318,0.02026952,0.0090811215,0.0128108645,0.040836085,0.011910381,-0.013804309,0.0022001048,0.054668084,0.047173705,0.08271451,0.052529234,0.11360985,0.027417561
51,0.116476774,0.045185044,0.19023937,0.018280227,0.016139466,0.019519372,0.04025906,0.013402762,-0.006445823,0.0031870466,0.058914192,0.062092073,0.082863055,0.052341577,0.11651005,0.027383022
52,0.11749907,0.043995325,0.18554187,0.013567067,0.011456683,0.012810839,0.04211925,0.010491307,-0.010908203,0.006638153,0.061422236,0.04616573,0.0829726,0.052538022,0.11740787,0.027986292
53,0.117195964,0.044826057,0.19167884,0.019054532,0.0075029857,0.013897387,0.040542785,0.010157301,-0.008357661,0.0045798933,0.053805098,0.054848365,0.08311425,0.05323532,0.11710693,0.02885615
54,0.118615724,0.04076059,0.19500622,0.021232408,0.029989187,0.02616769,0.042609457,0.010784749,-0.010950136,0.005308684,0.06258933,0.051535353,0.08453574,0.05299137,0.11370174,0.024749082
55,0.11830945,0.039835602,0.19495665,0.021024805,0.01842527,0.022491053,0.03973278,0.0057429695,-0.007589591,0.004676038,0.059995078,0.052876994,0.0814691,0.051367294,0.11810825,0.029051729
56,0.119573355,0.03781435,0.19892275,0.023295823,0.019246412,0.018688142,0.040680837,0.005173625,-0.012170589,0.0032104822,0.07165038,0.048046384,0.08271082,0.051545147,0.11767249,0.026401903
57,0.12005699,0.03831805,0.19766074,0.022589196,0.019049782,0.026342776,0.04228858,0.007545674,-0.009157754,0.0045597586,0.071655124,0.05273679,0.08482335,0.054473333,0.11648108,0.02615688
58,0.12204137,0.034831434,0.19783418,0.026481386,0.010396877,0.03510534,0.041932654,0.008474975,-0.0072936965,0.0050722295,0.06924434,0.042468514,0.082087785,0.05096537,0.11550154,0.025877109
59,0.12234483,0.032705408,0.20150653,0.028476765,0.01603454,0.03206254,0.043207005,0.0069986354,-0.0047418512,0.005114427,0.045632634,0.075626835,0.08228125,0.051747426,0.115636505,0.028310683
60,0.12108748,0.035766542,0.20051633,0.028021552,0.01721029,0.034181476,0.045420155,0.007514658,-0.007900806,0.0032574383,0.05209597,0.07038469,0.08173541,0.051104154,0.11794913,0.030788237
61,0.12314217,0.032098852,0.20035979,0.029703686,0.022484105,0.016739054,0.04434702,0.0077671804,-0.0062556528,0.0015841748,0.063559,0.06570276,0.084599406,0.052720353,0.11839324,0.028914353
62,0.12384,0.029788835,0.200733,0.025681585,0.014073449,0.019963762,0.04163499,0.0075045675,-0.008223897,0.0055079013,0.077689186,0.052912552,0.08356104,0.0521943,0.11975889,0.029700933
63,0.12551512,0.027567547,0.20432663,0.02553599,0.01246619,0.015597552,0.042095456,0.009936722,-0.007433807,0.0051724915,0.10539305,0.010325798,0.08269889,0.05155131,0.12128774,0.028655982
64,0.12624636,0.028869743,0.20628637,0.02896395,0.0022013248,0.016612036,0.041542936,0.009562256,-0.0053905332,0.002633299,0.10283607,0.010458415,0.08393095,0.05127761,0.1228493,0.030180732
65,0.12735012,0.029004376,0.20369393,0.025982274,0.00485993,0.018845147,0.04190505,0.01155345,-0.0072815036,0.003666023,0.10110673,0.009159011,0.08541218,0.05320047,0.12322901,0.030485611
66,0.124592625,0.03324403,0.20690817,0.025482668,0.009658137,0.020008126,0.04262698,0.011806427,-0.010205773,0.0034637516,0.09112853,0.022639243,0.08696238,0.05396323,0.12809893,0.032021686
67,0.12412045,0.034995794,0.20389813,0.02779031,0.0125865135,0.013057411,0.03869725,0.012131679,-0.00881448,0.0043535535,0.09414227,0.019540174,0.08661578,0.05566421,0.12777504,0.03372691
68,0.12540194,0.03342724,0.20668474,0.024865696,0.024328213,0.03397716,0.039582882,0.017173167,-0.00846429,0.0039904965,0.092583984,0.018475942,0.08700289,0.05679537,0.12674198,0.033015363
69,0.12615946,0.031029768,0.20858498,0.023459299,0.00446091,0.011949812,0.039587583,0.014541401,-0.010478308,0.0027339896,0.08038177,0.02554138,0.08619253,0.05378145,0.12563968,0.03143687
70,0.12646756,0.02814149,0.20849717,0.019849854,0.025281917,0.020881608,0.036985934,0.014162931,-0.009442565,0.0036235356,0.051576637,0.050980687,0.08662824,0.05562906,0.12691486,0.031238943
71,0.12482973,0.030802976,0.21410143,0.028039731,0.023381349,0.032537706,0.036543645,0.012185713,-0.007335075,0.0084897,0.053256363,0.050337244,0.0850427,0.053033527,0.12763648,0.032598436
72,0.12504573,0.03377155,0.21309209,0.030308528,0.036066495,0.03541935,0.03822483,0.010831091,-0.003772014,0.004733383,0.073739626,0.03187982,0.08641505,0.05313734,0.12771818,0.03350528
73,0.12609139,0.03398497,0.21339011,0.030356197,0.02286135,0.029473834,0.03442562,0.012347442,-0.006514898,0.0039548986,0.07039606,0.039586283,0.087481275,0.056347158,0.12793928,0.03361903
74,0.12877144,0.02728147,0.21650842,0.029525878,0.039657503,0.037273593,0.034044348,0.015485807,-0.005312129,0.005449088,0.07002014,0.04437585,0.08723625,0.05606919,0.12670812,0.03517941
75,0.12975934,0.027302014,0.2164279,0.029336354,0.013266983,0.03374065,0.03280121,0.015684456,-0.012666913,0.004434519,0.08147454,0.0325953,0.0851142,0.053589318,0.12691054,0.03385079
76,0.12802546,0.030546175,0.21925233,0.028635813,0.019703068,0.02578202,0.036236167,0.016318213,-0.006564255,0.006930508,0.076969564,0.029620636,0.08729969,0.055566706,0.12585428,0.033175632
77,0.12701364,0.033228315,0.21857591,0.02318906,0.03331938,0.022910705,0.03337575,0.011041018,-0.0061312667,0.009376967,0.070259735,0.043753933,0.08775971,0.056110922,0.12665324,0.033424895
78,0.12704071,0.034302875,0.21984294,0.024919309,0.015194783,0.025597027,0.035703287,0.014178941,-0.008106451,0.0030228232,0.048008464,0.046642005,0.0876163,0.056924887,0.12711963,0.031981185
79,0.12741342,0.030603275,0.22123744,0.025448883,0.043962616,0.03292971,0.039965227,0.013054466,-0.009219816,0.0025757714,0.039187707,0.05010574,0.08686292,0.055808973,0.12648067,0.03424492
80,0.12855974,0.02741782,0.21885498,0.026433479,0.041841395,0.022128081,0.039005216,0.015427435,-0.009242369,0.0042167706,0.0278175,0.029248094,0.08809382,0.056792,0.12847959,0.033589702
81,0.12623453,0.033589475,0.22425634,0.028575804,0.043404862,0.034429405,0.04037415,0.015136946,-0.006717261,0.0047279014,0.051710386,0.047351744,0.086159416,0.05668648,0.12667462,0.032278642
82,0.12689915,0.035170835,0.22537223,0.026589034,0.05462574,0.04172916,0.037790935,0.015040693,-0.0034552491,0.004451851,0.06990157,0.044302598,0.087273546,0.057452645,0.13223374,0.032696325
83,0.12730913,0.037339747,0.22875783,0.027367674,0.042067535,0.041112542,0.040159866,0.01578586,-0.0069359764,0.0047651166,0.0926967,0.01881835,0.08830694,0.055691283,0.13066651,0.03437103
84,0.1306287,0.03084174,0.2284238,0.027186435,0.029360522,0.02662627,0.040699825,0.0159661,-0.007716915,0.005151169,0.09743399,0.021512236,0.088461444,0.057228886,0.1279435,0.031298947
85,0.13208322,0.028214388,0.22691847,0.025525175,0.03726391,0.018124623,0.039397657,0.013751988,-0.003536353,0.009061014,0.09002501,0.036257993,0.08643989,0.053445388,0.12871729,0.03073168
86,0.13247064,0.024373507,0.22692259,0.02231623,0.026704926,0.02233486,0.04072164,0.01558692,-0.005090659,0.008168814,0.09682029,0.028445737,0.08967398,0.0550153,0.12987734,0.029464025
87,0.13169765,0.026698634,0.22976074,0.024070183,0.034482606,0.021546086,0.038721018,0.01533049,-0.010920791,0.0029634533,0.089102335,0.030570155,0.09002099,0.056289878,0.12945332,0.029734313
88,0.13299689,0.02624032,0.22892106,0.023656,0.0400637,0.03458642,0.043479912,0.0139130475,-0.009108528,0.004065848,0.09857724,0.019194063,0.0880705,0.055054706,0.1278977,0.028941317
89,0.13474682,0.025323346,0.23025502,0.023587557,0.029871512,0.032565095,0.041209728,0.013169107,-0.00775244,0.0060122404,0.100226045,0.015387264,0.08709769,0.054822393,0.12855211,0.02929643
90,0.1320159,0.029983217,0.22922519,0.023997668,0.029074749,0.03001277,0.038223818,0.012552167,-0.006481043,0.005190248,0.107846245,0.0081180865,0.08708103,0.05526926,0.12702198,0.026922295
91,0.13007076,0.03437831,0.22983778,0.026336845,0.027554784,0.027952034,0.039367795,0.01758806,-0.00797228,0.0018047459,0.10910237,0.01151603,0.08975705,0.056079824,0.12971799,0.028448232
92,0.13233966,0.031062663,0.23053777,0.028053898,0.049544863,0.043442145,0.04068966,0.014962327,-0.006418957,0.0061591235,0.11053893,0.00785584,0.09081938,0.05623555,0.12885568,0.02771566
93,0.13391544,0.029604983,0.23420739,0.02967398,0.026987318,0.033302814,0.040476594,0.015809944,-0.005488402,0.0051599015,0.11017572,0.012463009,0.08770849,0.055873405,0.12816444,0.027703295
94,0.13355207,0.028586823,0.23356666,0.031187112,0.047506835,0.037693277,0.038829178,0.018359622,-0.006748669,0.0024542303,0.11190383,0.010995572,0.09119111,0.05705978,0.12807631,0.027096923
95,0.13647054,0.024052795,0.23036534,0.025699873,0.058350205,0.041492183,0.037790976,0.015996955,-0.0073703425,0.004253357,0.110106185,0.013542545,0.08866354,0.057143435,0.12891856,0.028503006
96,0.1342405,0.029640993,0.22949505,0.025444558,0.034175657,0.039883677,0.0382479,0.015168315,-0.006991914,0.0048310813,0.11330441,0.013331292,0.0901221,0.05645376,0.12826619,0.027049407
97,0.13116568,0.033924885,0.22926183,0.023305526,0.026623297,0.045367718,0.03811886,0.013641516,-0.008707733,0.0025588234,0.1109238,0.010258569,0.08823631,0.05697877,0.12879848,0.027985206
98,0.1334122,0.028527968,0.22770971,0.02303556,0.017705943,0.028433967,0.040397618,0.018743694,-0.00381651,0.0057385913,0.11105654,0.0057067135,0.08628483,0.05303932,0.12761466,0.025752798
99,0.13582253,0.025064962,0.23211494,0.028221993,0.028907906,0.048488908,0.03839522,0.0136422,-0.0038426176,0.009392276,0.11055412,0.0061016367,0.086784884,0.054763522,0.12919033,0.026107255
100,0.13607232,0.027391745,0.22986206,0.023615524,0.031759035,0.033254005,0.037450187,0.009785493,-0.007966936,0.004669562,0.111147836,0.005621195,0.08801886,0.056992617,0.12612493,0.025207317
