,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
85,0.8919313,0.03778168,0.7120901,0.025291909,0.53620577,0.134756,0.8147393,0.01725964,0.43697366,0.017453901,0.44589278,0.056513943,0.79872906,0.0639581,0.77925956,0.010042537
86,0.89201784,0.039785657,0.70929873,0.02025393,0.5225576,0.10021093,0.8171711,0.015564731,0.43809405,0.018037569,0.4426216,0.05268467,0.79925084,0.06275445,0.78357327,0.016738057
87,0.89306843,0.038457874,0.70734173,0.02593484,0.5780815,0.12547137,0.8186981,0.017499518,0.44000235,0.010205582,0.4240495,0.015714843,0.7985185,0.06285682,0.78399867,0.011771787
88,0.89127886,0.040796388,0.7133295,0.02569767,0.5914919,0.12166977,0.8198351,0.020347837,0.44281182,0.010291253,0.43272644,0.028706627,0.80041635,0.06232091,0.7796889,0.016121285
89,0.89421326,0.04440371,0.71668196,0.02937411,0.5347543,0.10339753,0.81983083,0.02114321,0.42547718,0.012711914,0.43492347,0.0344323,0.80003977,0.061689552,0.78055364,0.010072146
90,0.8951649,0.043451913,0.7194063,0.030290687,0.5580435,0.11063275,0.823566,0.019264627,0.4349192,0.018061772,0.43918186,0.038142,0.8000721,0.062351864,0.7852844,0.016827283
91,0.89692163,0.042531632,0.7220636,0.03000542,0.5478481,0.11388952,0.8221054,0.017327566,0.43540612,0.015011597,0.4423616,0.038267754,0.8000444,0.06193751,0.78562105,0.014416913
92,0.9000697,0.041440252,0.7241283,0.027196333,0.53871024,0.1431723,0.8262532,0.017989727,0.42887455,0.010688909,0.4418314,0.029735796,0.7995075,0.061807834,0.78097785,0.019440254
93,0.90157545,0.040378965,0.7236954,0.029622177,0.53941774,0.1145487,0.82712406,0.01835396,0.42165357,0.011924011,0.44581097,0.031096881,0.8001071,0.061679322,0.7768532,0.01601625
94,0.9033764,0.041227363,0.7235624,0.028677702,0.54494756,0.1072655,0.8250146,0.018159464,0.4455455,0.018232398,0.446782,0.03184122,0.8002259,0.06235891,0.7791678,0.015067807
95,0.90616125,0.040041484,0.7262144,0.027303655,0.5560709,0.09370929,0.8256952,0.019999413,0.42927608,0.017387085,0.44243374,0.026711078,0.8001996,0.06103084,0.7862101,0.011045105
96,0.9061483,0.0389741,0.7257746,0.02871864,0.5937238,0.10551421,0.8265192,0.0164959,0.43639976,0.0050940854,0.4409408,0.023073688,0.80088043,0.062719576,0.7888004,0.01654199
97,0.90516216,0.039353088,0.73493874,0.032686424,0.6247004,0.104026504,0.82934356,0.015192987,0.44152552,0.014786891,0.43933582,0.022430627,0.80029184,0.061192106,0.78274953,0.018476171
98,0.90389663,0.040853143,0.7342983,0.025443805,0.6260587,0.1299281,0.8281354,0.01502674,0.4400224,0.023733936,0.43449414,0.016672546,0.80047685,0.0626861,0.78706014,0.017633231
99,0.90688944,0.04102444,0.7359529,0.027003827,0.5819271,0.13540731,0.82939476,0.015467283,0.43499827,0.021671113,0.4302956,0.016802547,0.8003093,0.061507393,0.78321284,0.006968556
100,0.90849423,0.039267324,0.7423922,0.02575802,0.5738463,0.13381073,0.82937926,0.015156124,0.4321328,0.021284357,0.43248528,0.010766063,0.79954666,0.060965694,0.78334445,0.015866838
