,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
65,0.5551897,0.04690869,0.3850354,0.023843126,0.410338,0.051793158,0.5729206,0.02031332,0.37095997,0.002489936,0.41217318,0.05236653,0.66519576,0.06613553,0.56654364,0.008028505
66,0.55522174,0.046823513,0.38285822,0.022748915,0.41399726,0.044124685,0.5775261,0.014709547,0.37484556,0.0050945855,0.4143097,0.059840444,0.6661607,0.06745146,0.5699753,0.009767815
67,0.5466691,0.059323337,0.38514498,0.025315214,0.41262192,0.048668597,0.5751271,0.023939865,0.37285322,0.004585504,0.39963782,0.061895423,0.6645698,0.06545917,0.5707415,0.011736852
68,0.55426437,0.058942057,0.3856604,0.024174945,0.40380797,0.06952504,0.5807835,0.021152131,0.3753394,0.0051932274,0.4134135,0.055207793,0.66562307,0.06664338,0.56968904,0.00921795
69,0.5580331,0.05380767,0.3862533,0.024326902,0.3931598,0.023768192,0.58774513,0.022434192,0.37700796,0.0059312065,0.42388773,0.052089363,0.6654594,0.06612247,0.5697211,0.008651427
70,0.55867666,0.051319204,0.38698605,0.024336094,0.41451532,0.044926643,0.5875533,0.023291802,0.372899,0.007898968,0.4204681,0.053754184,0.6632517,0.066228904,0.5668934,0.00759706
71,0.56260335,0.045966003,0.38611716,0.025373926,0.4081048,0.045927297,0.5908904,0.019237682,0.37292174,0.006230209,0.4173719,0.05248088,0.6652012,0.06588799,0.5750056,0.008733887
72,0.55432457,0.05309805,0.38575077,0.02615619,0.40150803,0.04115326,0.58804256,0.02207311,0.3741851,0.0057252664,0.40986523,0.054655716,0.66354877,0.065220766,0.5721115,0.009033043
73,0.5631359,0.053270023,0.38512185,0.029337937,0.4206005,0.060393102,0.59186673,0.020053348,0.37600088,0.007246677,0.41116914,0.054135527,0.6654428,0.065762654,0.5714631,0.008864769
74,0.56137747,0.056786697,0.38750297,0.029815795,0.40421528,0.03583468,0.58901536,0.025112612,0.3799066,0.008083726,0.41235805,0.05275777,0.66506946,0.06632625,0.5764204,0.0034424793
75,0.5592476,0.050803255,0.38976058,0.032478362,0.41788507,0.04553135,0.59117,0.025459522,0.373427,0.0073300186,0.41829166,0.04545229,0.66590977,0.06754237,0.57233083,0.008263786
