,log_barrier,log_barrier,ours,ours,bo,bo,TACO,TACO,cmaes,cmaes,lag_ppo_results,lag_ppo_results,adalead,adalead,pex,pex
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
round,,,,,,,,,,,,,,,,
49,0.16442919,0.029991897,0.53349966,0.019054605,0.08908427,0.074015684,0.073505424,0.004634506,0.015758704,0.009248525,0.04098115,0.037482224,0.21035628,0.09434117,0.161769,0.043169934
50,0.16059017,0.03233578,0.5375737,0.018071096,0.076246694,0.072089374,0.07366072,0.009050571,0.015839752,0.0059169712,0.049976524,0.044204827,0.2109737,0.09778445,0.16137289,0.046388872
51,0.15649378,0.033907957,0.5390557,0.020436164,0.07029475,0.076803,0.07590886,0.003847499,0.018236194,0.0055746767,0.07172184,0.065485366,0.20994215,0.09653691,0.16268425,0.04522423
52,0.1565812,0.03232796,0.5357393,0.022302233,0.048161328,0.032957546,0.07163782,0.007820659,0.011993829,0.012742857,0.08839675,0.085528515,0.20990252,0.0991838,0.16388483,0.043632053
53,0.15469065,0.03354486,0.53981507,0.022434998,0.08887454,0.07401534,0.07220114,0.006769291,0.014759186,0.014865084,0.09036886,0.0878031,0.21073385,0.09555028,0.1636,0.0457289
54,0.15229842,0.03244908,0.54718447,0.015951337,0.07450446,0.083693504,0.07443684,0.007609213,0.014558946,0.012131506,0.09546904,0.082356095,0.21045423,0.0995799,0.16548526,0.046380278
55,0.15417874,0.028868418,0.553664,0.01796185,0.08009342,0.06297778,0.07451087,0.006885086,0.014456722,0.015288416,0.09815837,0.07954732,0.212429,0.09636747,0.16515985,0.0467124
56,0.15317024,0.02936756,0.55579114,0.016019342,0.08460902,0.060646914,0.07798718,0.0058025024,0.006874745,0.004184073,0.09235187,0.07044704,0.20952673,0.09882067,0.16326512,0.044211984
57,0.15270379,0.03195302,0.5590354,0.016287783,0.06675503,0.025552198,0.0756592,0.005148295,0.012508826,0.01994865,0.09781173,0.0790013,0.21198097,0.096857674,0.16597192,0.04488278
58,0.15526414,0.035058755,0.5610353,0.015227214,0.073698185,0.069322996,0.07951373,0.004974758,0.011386765,0.008319651,0.10884652,0.097183414,0.21408391,0.100911416,0.16217487,0.043938044
59,0.1564766,0.035355646,0.5650497,0.013315238,0.09359027,0.07420508,0.07850903,0.005730753,0.014151288,0.01374792,0.11073844,0.0961404,0.215547,0.09910829,0.16398755,0.04390259
60,0.14970006,0.03228749,0.5672501,0.013979351,0.06878411,0.05444608,0.079886034,0.0064085885,0.016213376,0.014987391,0.11054439,0.09670904,0.21528098,0.10121104,0.16494179,0.04583671
61,0.14575396,0.03282064,0.57072407,0.011862465,0.050107498,0.04852483,0.0798176,0.0072524147,0.0066509396,0.010515084,0.109937385,0.09320003,0.21464527,0.09919861,0.16375366,0.045359015
62,0.14870279,0.03218075,0.5693689,0.013786237,0.044211477,0.044499774,0.08129837,0.009015533,0.01367112,0.019025072,0.11011158,0.09281539,0.21709187,0.099859916,0.1661511,0.047481783
63,0.15255977,0.03282827,0.56827366,0.0138661275,0.062016327,0.023591336,0.08189111,0.0102377,0.012994206,0.0102754375,0.11114196,0.09156015,0.21701542,0.09582791,0.16376504,0.045584474
64,0.14946163,0.033971727,0.5689182,0.013738064,0.04558148,0.040013082,0.081424415,0.009247943,0.023809781,0.003476524,0.11320615,0.09230055,0.21918471,0.09647251,0.16651812,0.046402335
65,0.14837876,0.03245122,0.57255274,0.012140617,0.046379916,0.03268583,0.08164388,0.010371418,0.013131281,0.01142384,0.111818,0.09176137,0.21603923,0.097525544,0.1680927,0.04698916
66,0.15081123,0.029850861,0.5724514,0.012651976,0.055886228,0.042935282,0.08204253,0.010985138,0.021345805,0.017165415,0.10900287,0.08910722,0.21733172,0.09615728,0.16565612,0.044679422
67,0.15251319,0.029924903,0.5716634,0.013832258,0.09385145,0.06438718,0.0799302,0.013230195,0.0186539,0.011151649,0.10958345,0.08890322,0.21724615,0.09871356,0.16712792,0.047388587
68,0.15438643,0.029104542,0.5752233,0.008566496,0.0833899,0.06315535,0.08163597,0.0111704115,0.025190677,0.012782512,0.10327602,0.082817644,0.21728794,0.09810202,0.16632555,0.045822065
69,0.14929366,0.03141884,0.5744585,0.009125019,0.028654596,0.043401927,0.08680335,0.011818727,0.014681417,0.012956338,0.1022947,0.08145133,0.2158773,0.09972093,0.1673187,0.047392856
70,0.14794949,0.032002475,0.5764668,0.010476172,0.045902796,0.043905906,0.08733015,0.011998498,0.01320667,0.0069275643,0.10613288,0.0825865,0.21740584,0.09884119,0.16850337,0.047668476
71,0.14683329,0.032446306,0.5787536,0.010802558,0.046064667,0.045644198,0.088339895,0.01107385,0.014803864,0.010550137,0.10205953,0.077738576,0.21702774,0.09669284,0.16791758,0.04818967
72,0.14588003,0.032630317,0.57848567,0.011556775,0.07460307,0.037231725,0.089285225,0.013282772,0.020740453,0.009907285,0.104446486,0.08205368,0.21702859,0.0978744,0.17099378,0.04943401
73,0.14411303,0.03385908,0.5812297,0.0116064,0.07214761,0.056384787,0.08810591,0.013787003,0.021257328,0.0196916,0.105741926,0.08432818,0.21704082,0.098509274,0.17190021,0.051030263
74,0.14746726,0.033530038,0.5825078,0.011230493,0.07422121,0.08753739,0.08866168,0.016380452,0.021673325,0.011495157,0.08875325,0.068176836,0.21556063,0.09975728,0.1736072,0.050474603
75,0.14892778,0.033642877,0.5833771,0.014008662,0.08292119,0.063234754,0.089055434,0.017125566,0.01770201,0.012311974,0.086644545,0.07785923,0.21896072,0.09742895,0.17033467,0.049953047
76,0.14726987,0.033940006,0.58457005,0.01219282,0.0813881,0.078711174,0.090311155,0.0143712945,0.017568722,0.011502325,0.080415756,0.076262675,0.21810834,0.096290454,0.17276888,0.052314956
77,0.14492045,0.033174943,0.5879108,0.0080001755,0.07827474,0.052662328,0.08951839,0.012298538,0.019290628,0.0060870145,0.082089216,0.073745124,0.21740672,0.097808324,0.17413561,0.050143763
78,0.14413515,0.033604138,0.58761287,0.007622675,0.06576979,0.086970225,0.09184631,0.011731808,0.018138263,0.005435852,0.080779545,0.07240758,0.21740535,0.09635961,0.17496905,0.055800408
79,0.14485347,0.03376066,0.5850338,0.009592799,0.059702076,0.055847127,0.093315005,0.012909935,0.025878977,0.0078227725,0.08093593,0.07406785,0.21774471,0.09797418,0.1743998,0.05257022
80,0.14526004,0.034715682,0.58885646,0.007682677,0.0859174,0.07879042,0.09508613,0.016158044,0.01843581,0.011601921,0.08522944,0.07678691,0.21831203,0.097246245,0.17590013,0.053011548
81,0.1462452,0.034137312,0.58873653,0.00947727,0.10238145,0.0762309,0.09428518,0.012675753,0.021192085,0.012653038,0.07652818,0.09047292,0.2177358,0.09860678,0.17562072,0.054668613
